BHCPR PEER GROUP DATA                        SUMMARY RATIOS                                                                PAGE 1 
                                             PEER GROUP 01 
                                             03/31/2013        03/31/2012        12/31/2012        12/31/2011        12/31/2010 
 Reinsurance Recov(P/C)/Tot Assets(P/C)           2.06     0.00     0.00     0.00     0.00     2.65     8.90    14.71          26 
 Reinsurance Recov(L/H)/Tot Assets(L/H)           0.48     0.00     0.00     0.00     0.00     0.15     1.57     6.00          27 
 
 Net Assets Ins Under Subs/Cons Assets            0.00     0.00     0.00     0.00     0.00     0.00     0.01     0.13          92 
 CSV Life Insurance/Tier 1 Cap + ALLL            10.07     0.00     0.00     2.82     8.47    18.40    24.33    25.42          75 
 
 BROKER-DEALER ACTIVITIES 
 ------------------------ 
 Net Assets Broker-Dealer Subs/Cons Asts          0.45     0.00     0.00     0.00     0.00     0.04     1.25    12.76          92 
 
 
 FOREIGN ACTIVITIES 
 ------------------ 
 Yield: Foreign Loans                             1.64     0.00     0.00     0.00     0.14     3.40     5.83     7.79          68 
 Cost: Interest-Bearing Deposits                  0.38     0.00     0.06     0.11     0.22     0.43     1.11     2.44          45 
 
 NET LOSSES AS % OF FOREIGN LNS&LS BY TYPE: 
   Real Estate Loans                              7.77     0.12     0.12     0.12     0.61     1.34    17.95    23.48           4 
   Commercial and Industrial Loans                2.57     0.04     0.04     0.06     0.17     1.07     5.81    10.25           8 
   Foreign Governments and Inst                   0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00          17 
 
 
 GROWTH RATES: 
 Net Loans and Leases                            21.52   -55.72   -33.14   -12.46     8.21    36.32   116.20   158.37          65 
 Total Selected Assets                           16.16   -59.03   -42.32   -13.04     6.24    32.87    90.17   123.00          72 
 Deposits                                        -8.46   -99.98   -72.21   -29.27    -5.66     8.69    34.10    67.89          44 
 

 

 BHCPR PERCENTILE DISTRIBUTION REPORT         PARENT COMPANY ANALYSIS - PART I                                              PAGE 11 
 PEER GROUP 1 
                                                  PEER                                                                        BHC 
 PROFITABLITY:                                   RATIO       5%      10%      25%      50%      75%      90%      95%       COUNT 
 -------------                                 ------   -------  -------  -------  -------  -------  -------  -------       ----- 
 Net Income/Avg Equity Capital                    8.45     1.33     3.08     6.12     8.31    10.63    13.82    15.63          92 
 Bank Net Inc/Avg Eq Inv in Banks                 8.20    -4.15     0.31     4.80     8.04    11.43    14.59    15.89          74 
 Nonbk Net Inc/Avg Eq Inv in Nonbanks             5.51    -8.39    -3.86     0.00     4.40    10.50    16.94    22.03          81 
 Sub BHCs Net Inc/Avg Eq Inv in Sub BHCs         10.14    -0.21     4.31     6.56     9.44    12.31    15.44    21.83          32 
 Bank Net Income/Parent Net Income               69.26     0.00     0.00     0.00   100.10   105.97   117.56   122.61          88 
 Nonbank Net Income/Parent Net Income            10.35     0.00     0.00     0.01     2.10    12.27    54.21    78.68          74 
 Sub BHCs Net Inc/Parent Net Income              81.92     2.70     8.91    39.93   100.00   104.16   109.19   147.82          30 
 
 LEVERAGE: 
 Total Liabilities/Equity                        28.52     0.02     0.46     8.54    18.77    36.61    66.44   209.36          92 
 Total Debt/Equity Capital                       17.23     0.00     0.00     0.00     8.95    28.08    49.08   136.08          92 
 Tot Debt+NP to Subs Iss Tr Pref/Equity          21.28     0.00     0.00     6.31    14.30    31.35    49.41   136.08          92 
 Tot Debt+Lns Guaranteed for Affl/Equity         19.06     0.00     0.00     0.00    10.14    28.18    52.56   150.07          92 
 Total Debt/Eq Cap - Exc Over Fair Value         17.31     0.00     0.00     0.00     9.56    28.08    49.45   136.08          92 
 Long-Term Debt/Equity Capital                   12.47     0.00     0.00     0.00     7.10    23.67    40.62    68.99          92 
 Short-Term Debt/Equity Capital                   2.68     0.00     0.00     0.00     0.00     2.50    10.88    38.54          92 
 Current Portion of LT Debt/Equity                0.31     0.00     0.00     0.00     0.00     0.00     1.39     6.13          92 
 Exc Cost Over Fair Value/Equity Cap              0.10     0.00     0.00     0.00     0.00     0.00     0.58     1.47          92 
 Long-Term Debt/Consolidated LT Debt             24.80     0.00     0.00     0.00    19.20    49.45    74.99    82.60          92 
 
 DOUBLE LEVERAGE: 
 Equity Investment in Subs/Equity               105.08    85.62    90.86    98.17   103.43   110.72   123.50   128.08          92 
 Total Investment in Subs/Equity                112.71    86.50    95.40   100.71   108.51   120.43   136.99   176.81          92 
 Eq Inv Sub/Eq Cap,QualTPS+Oth PS in T1         100.27    85.10    88.79    94.23    98.57   104.53   115.23   123.65          75 
 Tot Inv Sub/Eq Cap,QualTPS+Oth PS in T1        107.25    86.64    92.85    96.61   100.84   115.23   133.18   154.94          75 
 
 DOUBLE LEVERAGE PAYBACK: 
 Equity Inv in Subs - Eq Cap/Net Inc (X)          0.71    -1.77    -1.28    -0.27     0.36     1.39     2.99     6.40          89 
 Eq Inv in Subs - Eq Cap/Net Inc-Div (X)          2.85     0.01     0.08     0.47     1.29     3.99     8.04    13.61          58 
 
 COVERAGE ANALYSIS: 
 Op Inc-Tax + Noncash/Oper Exp + Div            164.14     9.08    21.90    51.34   103.34   173.11   559.31   977.32          91 
 Cash Fl Fr Op+Noncash+Op Ex/Op Ex+Div          172.20  -268.52   -55.64    16.80   102.72   215.30   629.95  1270.28          91 
 Adj Cash Fl/Op Exp+Repaid LT Debt+Div          167.36  -403.16  -133.22    44.69   105.20   174.68   711.81  1253.96          91 
 Pretax Oper Inc + Int Exp/Int Expense          998.36  -341.97  -123.22     9.44   159.68  1233.42  3587.89  14403.7          60 
 Div + Int From Subs/Int Exp + Div              188.66     0.11     1.03    11.21   100.16   202.69   852.58  1126.62          84 
 Fees+Other Inc From Subs/Sal + Oth Exp          12.35     0.00     0.00     0.00     0.00    16.82    76.07    89.67          91 
 Net Inc/Curr Port of LT Debt+Pfd Div(X)         74.61     0.14     0.36     3.71    12.04    40.63   355.59   806.29          51 
 
 OTHER RATIOS: 
 Net Assets Repr in 1 Yr/Total Assets             3.33   -15.75    -6.07    -0.10     3.48     7.94    12.49    13.78          92 
 PAST DUE AND NONACCRUAL AS % OF LNS&LS: 
   90+ Days Past Due                              0.00     0.00     0.00     0.00     0.00     0.00     0.02     0.15          23 
   Nonaccrual                                     7.56     0.00     0.00     0.00     0.00     3.16    45.74    69.72          23 
     Total                                        7.61     0.00     0.00     0.00     0.00     3.16    45.74    69.72          23 
 GUARANTEED LOANS AS % OF EQUITY CAP: 
   To Bank Subsidiaries                           0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00          92 
   To Nonbank Subsidiaries                        0.90     0.00     0.00     0.00     0.00     0.00     6.47    15.08          92 
   To Subsidiary BHCs                             0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00          92 
     Total                                        0.90     0.00     0.00     0.00     0.00     0.00     6.47    15.10          92 
 AS A % OF CONSOLIDATED BHC ASSETS: 
 Nonbank Assets of Nonbank Subsidiaries           6.50     0.00     0.00     0.00     0.40     3.83    37.45    62.21          92 
   Combined Thrift Assets                         0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00          92 
   Combined Foreign Nonbank Sub Assets            0.78     0.00     0.00     0.00     0.00     0.02     5.88    12.40          92 
 

 

 BHCPR PERCENTILE DISTRIBUTION REPORT         PARENT COMPANY ANALYSIS - PART II                                             PAGE 12 
 PEER GROUP 1 
                                                  PEER                                                                        BHC 
 PAYOUT RATIOS - PARENT                          RATIO       5%      10%      25%      50%      75%      90%      95%       COUNT 
 ----------------------                        ------   -------  -------  -------  -------  -------  -------  -------       ----- 
 Div Paid/Inc Before Undist Inc                  71.44     0.00     0.00     7.21    49.65   100.15   183.98   665.20          61 
 Dividends Paid/Net Income                       24.75     0.00     0.00     0.13    24.05    41.61    80.07    92.28          89 
 Net Income - Dividends/Avg Equity                6.07    -1.59     0.70     2.98     5.86     8.43    11.07    15.61          92 
 
 PERCENT OF DIVIDENDS PAID: 
   Dividends From Bank Subs                     208.26     0.00     0.00     0.00    74.07   178.15  1343.08  2050.30          70 
   Dividends From Nonbank Subs                    5.72     0.00     0.00     0.00     0.00     3.17    32.14    67.45          70 
   Dividends From Subsidiary BHCs                17.59     0.00     0.00     0.00     0.00     0.00   129.97   238.31          70 
     Dividends From All Subsidiaries            336.09     0.00     0.00    14.28   111.30   267.74  1416.82  2850.63          70 
 
 PAYOUT RATIOS - SUBSIDIARIES: 
   PERCENT OF BANK NET INCOME: 
     Dividends From Bank Subs                    51.96     0.00     0.00     0.00    46.72    93.53   127.01   289.22          67 
     Interest Income From Bank Subs               0.48     0.00     0.00     0.00     0.10     0.48     2.43     4.05          67 
     Mgt & Service Fees From Bank Subs            2.73     0.00     0.00     0.00     0.00     1.32    15.65    39.26          67 
     Other Income From Bank Subs                  0.01     0.00     0.00     0.00     0.00     0.00     0.00     0.46          67 
       Operating Income From Bank Subs           67.65     0.00     0.02     3.19    51.11   100.00   145.11   403.63          67 
 
   PERCENT OF NONBANK NET INCOME: 
     Dividends From Nonbank Subs                 28.50     0.00     0.00     0.00     0.07    59.71   100.00   253.05          61 
     Interest Income From Nonbank Subs           10.81     0.00     0.00     0.00     0.24    16.91    52.05    77.47          61 
     Mgt & Serv Fees From Nonbank Subs            1.90     0.00     0.00     0.00     0.00     0.92    13.17    19.57          61 
     Other Income From Nonbank Subs               0.05     0.00     0.00     0.00     0.00     0.00     0.00     2.86          61 
       Operating Inc From Nonbank Subs           63.46     0.00     0.00     2.23    35.71   100.00   150.61   539.12          61 
   PERCENT OF SUB BHCs' NET INCOME: 
     Dividends From Subsidiary BHCs              20.86     0.00     0.00     0.00     0.00    49.19    75.45    80.03          31 
     Interest Inc From Subsidiary BHCs            0.27     0.00     0.00     0.00     0.00     0.01     1.40     2.04          31 
     Mgt & Serv Fees From Sub BHCs                0.91     0.00     0.00     0.00     0.00     0.00     4.85    10.26          31 
     Other Income From Subsidiary BHCs            0.00    -2.50     0.00     0.00     0.00     0.00     0.00     0.00          31 
       Operating Income From Sub BHCs            23.47    -2.50     0.00     0.00     5.05    49.56    77.72    89.38          31 
 
 DEPENDENCE ON SUBSIDIARIES: 
   PERCENT OF TOTAL OPERATING INCOME: 
     Dividends From Bank Subsidiaries            38.51     0.00     0.00     0.00     0.44    93.84    99.22    99.99          89 
     Interest Income From Bank Subs               2.45     0.00     0.00     0.00     0.08     1.31     9.41    49.37          89 
     Mgt & Serv Fees From Bank Subs               2.20     0.00     0.00     0.00     0.00     0.30    10.56    39.54          89 
     Other Income From Bank Subs                  0.01     0.00     0.00     0.00     0.00     0.00     0.00     0.68          89 
       Operating Income From Bank Subs           52.85     0.00     0.00     0.32    78.23    99.11   100.00   101.09          89 
 
     Dividends From Nonbank Subs                  3.08     0.00     0.00     0.00     0.00     1.49    16.16    48.43          89 
     Interest Income From Nonbank Subs            3.64     0.00     0.00     0.00     0.00     1.49    26.24    51.50          89 
     Mgt & Serv Fees From Nonbank Subs            0.42     0.00     0.00     0.00     0.00     0.00     2.47     6.97          89 
     Other Income From Nonbank Subs               0.03     0.00     0.00     0.00     0.00     0.00     0.00     1.38          89 
       Operating Inc From Nonbank Subs           12.80     0.00     0.00     0.00     0.86    20.00    65.56    84.87          89 
 
     Dividends From Subsidiary BHCs               7.11     0.00     0.00     0.00     0.00     0.00    70.18    98.40          89 
     Interest Inc From Subsidiary BHCs            0.07     0.00     0.00     0.00     0.00     0.00     0.03     2.07          89 
     Mgt & Serv Fees From Sub BHCs                0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.18          89 
     Other Income From Subsidiary BHCs            0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00          89 
       Operating Income From Sub BHCs             8.95     0.00     0.00     0.00     0.00     0.00    73.55    98.41          89 
 
   Loans and Adv From Subs/ST Debt              116.83     0.00     0.00     3.92    45.50   158.44   474.87   599.10          34 
   Loans and Adv From Subs/Total Debt            28.24     0.00     0.00     1.34    14.07    48.11   119.00   172.29          60 
 

 

          BHCPR Reporters for Quarter Ending 03/31/2013 
          Peer Group 1 by BHC Name 
 
          Consolidated                                   Home Office              Change From 12/31/2012 
 ID_RSSD  Assets($000)   BHC Name                         Location                and Other Notes 
 -------  ------------   --------                        -----------              ---------------------- 
 1562859   166,199,000   ALLY FINANCIAL INC.             DETROIT, MI 
 1275216   156,903,000   AMERICAN EXPRESS COMPANY        NEW YORK, NY 
 1562176   548,880,000   AMERICAN INTERNATIONAL GROUP,   NEW YORK, NY 
 1095674    14,294,687   ARVEST BANK GROUP, INC.         BENTONVILLE, AR 
 1199563    23,277,768   ASSOCIATED BANC-CORP            GREEN BAY, WI 
 2504128    16,210,524   ASTORIA FINANCIAL CORPORATION   LAKE SUCCESS, NY 
 1097614    13,395,806   BANCORPSOUTH, INC.              TUPELO, MS 
 1025608    78,851,727   BANCWEST CORPORATION            HONOLULU, HI 
 1073757 2,176,625,000   BANK OF AMERICA CORPORATION     CHARLOTTE, NC 
 1025309    13,563,474   BANK OF HAWAII CORPORATION      HONOLULU, HI 
 3587146   355,984,000   BANK OF NEW YORK MELLON CORPOR  NEW YORK, NY 
 4028712    12,745,930   BANKUNITED, INC.                MIAMI LAKES, FL 
 2938451    19,610,828   BARCLAYS DELAWARE HOLDINGS LLC  WILMINGTON, DE 
 1074156   180,836,757   BB&T CORPORATION                WINSTON SALEM, NC 
 1078529    69,639,420   BBVA USA BANCSHARES, INC.       HOUSTON, TX 
 1245415   122,361,785   BMO FINANCIAL CORP.             WILMINGTON, DE 
 1883693    27,440,462   BOK FINANCIAL CORPORATION       TULSA, OK 
 2277860   300,293,699   CAPITAL ONE FINANCIAL CORPORAT  MCLEAN, VA 
 1843080    10,520,715   CATHAY GENERAL BANCORP          LOS ANGELES, CA 
 1094314    10,577,894   CENTRAL BANCOMPANY              JEFFERSON CITY, MO       Moved from Peer 2 
 1026632   133,324,000   CHARLES SCHWAB CORPORATION, TH  SAN FRANCISCO, CA 
 1036967    44,563,888   CIT GROUP INC.                  LIVINGSTON, NJ 
 1951350 1,881,734,000   CITIGROUP INC.                  NEW YORK, NY 
 1027518    27,433,754   CITY NATIONAL CORPORATION       LOS ANGELES, CA 
 1199844    64,975,279   COMERICA INCORPORATED           DALLAS, TX 
 1049341    22,240,695   COMMERCE BANCSHARES, INC.       KANSAS CITY, MO 
 1102367    22,560,339   CULLEN/FROST BANKERS, INC.      SAN ANTONIO, TX 
 1032473    75,523,000   DEUTSCHE BANK TRUST CORPORATIO  NEW YORK, NY 
 3846375    76,139,250   DISCOVER FINANCIAL SERVICES     RIVERWOODS, IL 
 3412583    44,966,314   E*TRADE FINANCIAL CORPORATION   NEW YORK, NY 
 2734233    23,102,005   EAST WEST BANCORP, INC.         PASADENA, CA 
 3838857    18,306,488   EVERBANK FINANCIAL CORP         JACKSONVILLE, FL 
 3005332    11,997,990   F.N.B. CORPORATION              HERMITAGE, PA 
 1070345   121,381,537   FIFTH THIRD BANCORP             CINCINNATI, OH 
 2744894    13,005,877   FIRST BANCORP                   SAN JUAN, PR 
 1075612    21,351,012   FIRST CITIZENS BANCSHARES, INC  RALEIGH, NC 
 1094640    25,167,457   FIRST HORIZON NATIONAL CORPORA  MEMPHIS, TN 
 1020902    15,890,934   FIRST NATIONAL OF NEBRASKA, IN  OMAHA, NE 
 2648693    36,889,787   FIRST NIAGARA FINANCIAL GROUP,  BUFFALO, NY 
 1060627    13,078,898   FIRSTBANK HOLDING COMPANY       LAKEWOOD, CO 
 1070804    15,273,159   FIRSTMERIT CORPORATION          AKRON, OH 
 3852022    13,094,150   FLAGSTAR BANCORP, INC.          TROY, MI 
 1117129    16,659,671   FULTON FINANCIAL CORPORATION    LANCASTER, PA 
 1631915   537,952,605   GENERAL ELECTRIC CAPITAL CORPO  NORWALK, CT 
 1086533    19,092,456   HANCOCK HOLDING COMPANY         GULFPORT, MS 
 3842957    10,298,569   HAWAIIAN ELECTRIC INDUSTRIES,   HONOLULU, HI 
 3232316   305,349,633   HSBC NORTH AMERICA HOLDINGS IN  NEW YORK, NY 
 2367556    40,283,892   HUDSON CITY BANCORP, INC.       PARAMUS, NJ 
 1068191    56,054,966   HUNTINGTON BANCSHARES INCORPOR  COLUMBUS, OH 
 2291914    12,951,199   IBERIABANK CORPORATION          LAFAYETTE, LA 
 3923614    25,416,957   IMB HOLDCO LLC                  PASADENA, CA 
 

 

          BHCPR Reporters for Quarter Ending 03/31/2013 
          Peer Group 1 by BHC Name 
 
          Consolidated                                   Home Office              Change From 12/31/2012 
 ID_RSSD  Assets($000)   BHC Name                         Location                and Other Notes 
 -------  ------------   --------                        -----------              ---------------------- 
 1104231    11,520,172   INTERNATIONAL BANCSHARES CORPO  LAREDO, TX 
 2477754    12,890,433   INVESTORS BANCORP, MHC          SHORT HILLS, NJ 
 3843075    29,028,299   JOHN DEERE CAPITAL CORPORATION  RENO, NV 
 1039502 2,389,349,000   JPMORGAN CHASE & CO.            NEW YORK, NY 
 1068025    89,441,210   KEYCORP                         CLEVELAND, OH 
 1037003    82,811,957   M&T BANK CORPORATION            BUFFALO, NY 
 2568278    10,441,287   MIDLAND FINANCIAL CO.           OKLAHOMA CITY, OK        Moved from Peer 2 
 2132932    44,511,718   NEW YORK COMMUNITY BANCORP, IN  WESTBURY, NY 
 1199611    93,156,775   NORTHERN TRUST CORPORATION      CHICAGO, IL 
 3650152    30,577,101   PEOPLE'S UNITED FINANCIAL, INC  BRIDGEPORT, CT 
 1069778   300,945,933   PNC FINANCIAL SERVICES GROUP,   PITTSBURGH, PA 
 1129382    36,943,000   POPULAR, INC.                   SAN JUAN, PR 
 3853449   200,762,850   PRINCIPAL FINANCIAL GROUP, INC  DES MOINES, IA 
 1839319    13,372,230   PRIVATEBANCORP, INC.            CHICAGO, IL 
 1109599    15,085,425   PROSPERITY BANCSHARES, INC.     HOUSTON, TX 
 3815157    22,735,145   RAYMOND JAMES FINANCIAL, INC.   SAINT PETERSBURG, FL 
 1132449   126,322,821   RBS CITIZENS FINANCIAL GROUP,   PROVIDENCE, RI 
 3242838   119,717,632   REGIONS FINANCIAL CORPORATION   BIRMINGHAM, AL 
 3981856    82,733,574   SANTANDER HOLDINGS USA, INC.    BOSTON, MA 
 1111435   217,852,811   STATE STREET CORPORATION        BOSTON, MA 
 1131787   172,527,629   SUNTRUST BANKS, INC.            ATLANTA, GA 
 1117156    17,967,174   SUSQUEHANNA BANCSHARES, INC.    LITITZ, PA 
 1031449    22,802,242   SVB FINANCIAL GROUP             SANTA CLARA, CA 
 1078846    26,212,879   SYNOVUS FINANCIAL CORP.         COLUMBUS, GA 
 2389941    18,540,469   TCF FINANCIAL CORPORATION       WAYZATA, MN 
 1249196   222,716,131   TD BANK US HOLDING COMPANY      PORTLAND, ME 
 2706735    10,020,871   TEXAS CAPITAL BANCSHARES, INC.  DALLAS, TX 
 3828036    11,121,723   THIRD FEDERAL SAVINGS AND LOAN  CLEVELAND, OH 
 1079562    11,850,515   TRUSTMARK CORPORATION           JACKSON, MS              Moved from Peer 2 
 1119794   355,447,000   U.S. BANCORP                    MINNEAPOLIS, MN 
 1049828    15,705,470   UMB FINANCIAL CORPORATION 10    KANSAS CITY, MO 
 2747644    11,500,124   UMPQUA HOLDINGS CORPORATION     PORTLAND, OR 
 1378434    96,959,643   UNIONBANCAL CORPORATION         SAN FRANCISCO, CA 
 1447376   119,886,059   UNITED SERVICES AUTOMOBILE ASS  SAN ANTONIO, TX 
 2307280    48,620,956   UTRECHT-AMERICA HOLDINGS, INC.  NEW YORK, NY 
 1048773    16,028,703   VALLEY NATIONAL BANCORP         WAYNE, NJ 
 3065617    13,115,833   WASHINGTON FEDERAL, INC.        SEATTLE, WA 
 1145476    20,116,020   WEBSTER FINANCIAL CORPORATION   WATERBURY, CT 
 1120754 1,436,634,000   WELLS FARGO & COMPANY           SAN FRANCISCO, CA 
 2260406    17,074,247   WINTRUST FINANCIAL CORPORATION  ROSEMONT, IL 
 1027004    54,110,564   ZIONS BANCORPORATION            SALT LAKE CITY, UT 
 
         Note: Peer Group 1 has   92 bank holding companies. 
  


